Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7,Gx,Gy,Gz,Ax,Ay,Az,Typing,Active
Sun May 14 15:09:04 2017,4,20,-4,14,4,2,1,-3,-12,75.3125,-4.5,0.172363,0.839844,0.758789,0,1
Sun May 14 15:09:04 2017,-3,23,-5,-14,-1,-3,-4,-4,-33,81.25,-3.0625,0.152832,0.768555,0.731445,0,1
Sun May 14 15:09:04 2017,-6,-40,6,6,-7,-2,-2,0,-33,81.25,-3.0625,0.152832,0.768555,0.731445,0,1
Sun May 14 15:09:04 2017,-6,-40,6,6,-7,-2,-2,0,-33,81.25,-3.0625,0.152832,0.768555,0.731445,0,1
Sun May 14 15:09:04 2017,-6,-40,6,6,-7,-2,-2,0,-33,81.25,-3.0625,0.152832,0.768555,0.731445,0,1
Sun May 14 15:09:04 2017,10,11,13,1,1,3,0,-1,-41.5,87.1875,-3.4375,0.126953,0.668457,0.733398,0,1
Sun May 14 15:09:04 2017,10,11,13,1,1,3,0,-1,-41.5,87.1875,-3.4375,0.126953,0.668457,0.733398,0,1
Sun May 14 15:09:04 2017,10,7,5,-2,-6,-6,-8,-7,-41.5,87.1875,-3.4375,0.126953,0.668457,0.733398,0,1
Sun May 14 15:09:04 2017,10,7,5,-2,-6,-6,-8,-7,-41.5,87.1875,-3.4375,0.126953,0.668457,0.733398,0,1
Sun May 14 15:09:04 2017,-8,18,2,-6,0,7,1,-20,-32.5625,94.5,-7,0.137207,0.687988,0.76123,0,1
Sun May 14 15:09:04 2017,-8,18,2,-6,0,7,1,-20,-32.5625,94.5,-7,0.137207,0.687988,0.76123,0,1
Sun May 14 15:09:04 2017,0,3,-12,-9,-4,1,0,-2,-42.625,101.5625,-10.25,0.115234,0.75,0.778809,0,1
Sun May 14 15:09:04 2017,-12,0,-8,3,-2,-4,-11,-15,-42.625,101.5625,-10.25,0.115234,0.75,0.778809,0,1
Sun May 14 15:09:04 2017,-12,0,-8,3,-2,-4,-11,-15,-42.625,101.5625,-10.25,0.115234,0.75,0.778809,0,1
Sun May 14 15:09:04 2017,-12,0,-8,3,-2,-4,-11,-15,-42.625,101.5625,-10.25,0.115234,0.75,0.778809,0,1
Sun May 14 15:09:04 2017,11,2,13,-4,0,0,7,25,-62.8125,111.375,-7.75,0.089355,0.742676,0.779297,0,1
Sun May 14 15:09:04 2017,11,2,13,-4,0,0,7,25,-62.8125,111.375,-7.75,0.089355,0.742676,0.779297,0,1
Sun May 14 15:09:04 2017,-1,-6,1,-1,-3,-4,-8,-2,-62.8125,111.375,-7.75,0.089355,0.742676,0.779297,0,1
Sun May 14 15:09:04 2017,-1,-6,1,-1,-3,-4,-8,-2,-62.8125,111.375,-7.75,0.089355,0.742676,0.779297,0,1
Sun May 14 15:09:04 2017,4,-9,-18,-9,0,2,5,10,-78.9375,113.5625,-0.75,0.024414,0.613281,0.792969,0,1
Sun May 14 15:09:04 2017,4,-9,-18,-9,0,2,5,10,-78.9375,113.5625,-0.75,0.024414,0.613281,0.792969,0,1
Sun May 14 15:09:04 2017,4,-9,-18,-9,0,2,5,10,-78.9375,113.5625,-0.75,0.024414,0.613281,0.792969,0,1
Sun May 14 15:09:04 2017,4,-9,-18,-9,0,2,5,10,-78.9375,113.5625,-0.75,0.024414,0.613281,0.792969,0,1
Sun May 14 15:09:04 2017,9,-1,1,-5,-3,-3,1,6,-68.5625,119.3125,1.8125,0.01416,0.499023,0.788086,0,1
Sun May 14 15:09:04 2017,9,-1,1,-5,-3,-3,1,6,-68.5625,119.3125,1.8125,0.01416,0.499023,0.788086,0,1
Sun May 14 15:09:04 2017,2,0,-15,-2,-2,-2,1,7,-38,123.6875,1.3125,-0.024414,0.447266,0.792969,0,1
Sun May 14 15:09:04 2017,2,0,-15,-2,-2,-2,1,7,-38,123.6875,1.3125,-0.024414,0.447266,0.792969,0,1
Sun May 14 15:09:04 2017,2,0,-15,-2,-2,-2,1,7,-38,123.6875,1.3125,-0.024414,0.447266,0.792969,0,1
Sun May 14 15:09:04 2017,-9,0,5,-3,-1,0,-4,-39,-38,123.6875,1.3125,-0.024414,0.447266,0.792969,0,1
Sun May 14 15:09:04 2017,-1,0,-7,0,1,-1,-2,-9,-4.4375,124.5625,-5.25,-0.055664,0.474609,0.80127,0,1
Sun May 14 15:09:04 2017,-1,0,-7,0,1,-1,-2,-9,-4.4375,124.5625,-5.25,-0.055664,0.474609,0.80127,0,1
Sun May 14 15:09:04 2017,-2,-17,0,-5,-1,-3,-1,5,-4.4375,124.5625,-5.25,-0.055664,0.474609,0.80127,0,1
Sun May 14 15:09:04 2017,9,24,-5,-2,0,0,-1,-13,9.375,127.75,-6.1875,-0.088379,0.550781,0.788574,0,1
Sun May 14 15:09:04 2017,-3,4,-3,7,5,1,2,3,9.375,127.75,-6.1875,-0.088379,0.550781,0.788574,0,1
Sun May 14 15:09:04 2017,-3,4,-3,7,5,1,2,3,9.375,127.75,-6.1875,-0.088379,0.550781,0.788574,0,1
Sun May 14 15:09:04 2017,-16,-14,-7,-13,-8,-4,-6,7,2.6875,129.8125,-1.75,-0.133789,0.578125,0.762207,0,1
Sun May 14 15:09:04 2017,-1,3,5,9,1,1,0,-18,2.6875,129.8125,-1.75,-0.133789,0.578125,0.762207,0,1
Sun May 14 15:09:04 2017,-1,3,5,9,1,1,0,-18,2.6875,129.8125,-1.75,-0.133789,0.578125,0.762207,0,1
Sun May 14 15:09:04 2017,-11,2,4,2,1,0,-3,-22,2.6875,129.8125,-1.75,-0.133789,0.578125,0.762207,0,1
Sun May 14 15:09:04 2017,3,29,9,-2,-1,0,1,11,-8.125,130.1875,2.9375,-0.151367,0.578125,0.716309,0,1
Sun May 14 15:09:04 2017,3,29,9,-2,-1,0,1,11,-8.125,130.1875,2.9375,-0.151367,0.578125,0.716309,0,1
Sun May 14 15:09:04 2017,3,29,9,-2,-1,0,1,11,-8.125,130.1875,2.9375,-0.151367,0.578125,0.716309,0,1
Sun May 14 15:09:04 2017,6,2,-5,3,-6,-2,1,11,-12.5625,130.3125,3.3125,-0.17334,0.537109,0.687988,0,1
Sun May 14 15:09:04 2017,-3,1,-19,-3,-3,-4,-4,5,-12.5625,130.3125,3.3125,-0.17334,0.537109,0.687988,0,1
Sun May 14 15:09:04 2017,-3,1,-19,-3,-3,-4,-4,5,-12.5625,130.3125,3.3125,-0.17334,0.537109,0.687988,0,1
Sun May 14 15:09:04 2017,-13,-6,-12,15,1,-1,0,4,-4.3125,131.1875,4.4375,-0.230469,0.513672,0.680664,0,1
Sun May 14 15:09:04 2017,3,-13,1,-6,-3,-1,-4,1,-4.3125,131.1875,4.4375,-0.230469,0.513672,0.680664,0,1
Sun May 14 15:09:04 2017,3,-13,1,-6,-3,-1,-4,1,-4.3125,131.1875,4.4375,-0.230469,0.513672,0.680664,0,1
Sun May 14 15:09:04 2017,3,-13,1,-6,-3,-1,-4,1,-4.3125,131.1875,4.4375,-0.230469,0.513672,0.680664,0,1
Sun May 14 15:09:04 2017,-26,-10,-4,4,7,3,2,1,3.9375,131.3125,7.5,-0.289551,0.514648,0.671875,0,1
Sun May 14 15:09:04 2017,-26,-10,-4,4,7,3,2,1,3.9375,131.3125,7.5,-0.289551,0.514648,0.671875,0,1
Sun May 14 15:09:04 2017,-26,-10,-4,4,7,3,2,1,3.9375,131.3125,7.5,-0.289551,0.514648,0.671875,0,1
Sun May 14 15:09:04 2017,3,13,8,1,-2,1,-5,-35,8.5625,131.9375,6.125,-0.29834,0.543945,0.652344,0,1
Sun May 14 15:09:04 2017,1,1,19,12,0,-4,-7,-1,8.5625,131.9375,6.125,-0.29834,0.543945,0.652344,0,1
Sun May 14 15:09:04 2017,1,1,19,12,0,-4,-7,-1,8.5625,131.9375,6.125,-0.29834,0.543945,0.652344,0,1
Sun May 14 15:09:04 2017,1,1,19,12,0,-4,-7,-1,8.5625,131.9375,6.125,-0.29834,0.543945,0.652344,0,1
Sun May 14 15:09:04 2017,-2,0,-13,-4,-1,-6,-2,3,9.375,132.9375,4.375,-0.309082,0.568359,0.641113,0,1
Sun May 14 15:09:04 2017,-2,0,-13,-4,-1,-6,-2,3,9.375,132.9375,4.375,-0.309082,0.568359,0.641113,0,1
Sun May 14 15:09:04 2017,-2,0,-13,-4,-1,-6,-2,3,9.375,132.9375,4.375,-0.309082,0.568359,0.641113,0,1
Sun May 14 15:09:04 2017,-25,1,-17,-6,2,7,3,-11,-1.875,134.9375,5,-0.34082,0.604492,0.598145,0,1
Sun May 14 15:09:04 2017,-2,-7,-7,-3,0,1,-3,6,-1.875,134.9375,5,-0.34082,0.604492,0.598145,0,1
Sun May 14 15:09:04 2017,-2,-7,-7,-3,0,1,-3,6,-1.875,134.9375,5,-0.34082,0.604492,0.598145,0,1
Sun May 14 15:09:04 2017,-20,5,7,7,2,-2,9,17,-17.25,131.8125,13.625,-0.422363,0.580078,0.552246,0,1
Sun May 14 15:09:04 2017,2,20,8,-5,-5,0,-1,-9,-17.25,131.8125,13.625,-0.422363,0.580078,0.552246,0,1
Sun May 14 15:09:04 2017,2,20,8,-5,-5,0,-1,-9,-17.25,131.8125,13.625,-0.422363,0.580078,0.552246,0,1
Sun May 14 15:09:04 2017,2,20,8,-5,-5,0,-1,-9,-17.25,131.8125,13.625,-0.422363,0.580078,0.552246,0,1
Sun May 14 15:09:04 2017,2,-2,-18,3,3,5,-5,-12,-21.5625,128.1875,16.9375,-0.447754,0.557129,0.540039,0,1
Sun May 14 15:09:04 2017,2,-2,-18,3,3,5,-5,-12,-21.5625,128.1875,16.9375,-0.447754,0.557129,0.540039,0,1
Sun May 14 15:09:04 2017,2,-2,-18,3,3,5,-5,-12,-21.5625,128.1875,16.9375,-0.447754,0.557129,0.540039,0,1
Sun May 14 15:09:04 2017,-8,0,-5,0,3,1,5,12,-21.5625,128.1875,16.9375,-0.447754,0.557129,0.540039,0,1
Sun May 14 15:09:04 2017,2,-16,-11,-3,-5,-3,8,11,-19.375,124.3125,13.1875,-0.462891,0.53125,0.500977,0,1
Sun May 14 15:09:04 2017,2,-16,-11,-3,-5,-3,8,11,-19.375,124.3125,13.1875,-0.462891,0.53125,0.500977,0,1
Sun May 14 15:09:04 2017,18,-13,-6,-7,-3,-2,0,12,-19.375,124.3125,13.1875,-0.462891,0.53125,0.500977,0,1
Sun May 14 15:09:04 2017,-7,-16,22,-2,0,1,-3,-15,-8.875,117.4375,8.375,-0.486816,0.53418,0.480957,0,1
Sun May 14 15:09:04 2017,-7,-16,22,-2,0,1,-3,-15,-8.875,117.4375,8.375,-0.486816,0.53418,0.480957,0,1
Sun May 14 15:09:04 2017,-7,-16,22,-2,0,1,-3,-15,-8.875,117.4375,8.375,-0.486816,0.53418,0.480957,0,1
Sun May 14 15:09:04 2017,-22,-1,7,-2,-2,-4,-3,-5,4.375,113.125,4.625,-0.51123,0.532227,0.46875,0,1
Sun May 14 15:09:04 2017,-22,-1,7,-2,-2,-4,-3,-5,4.375,113.125,4.625,-0.51123,0.532227,0.46875,0,1
Sun May 14 15:09:04 2017,-22,-1,7,-2,-2,-4,-3,-5,4.375,113.125,4.625,-0.51123,0.532227,0.46875,0,1
Sun May 14 15:09:04 2017,13,4,7,0,-2,-3,-3,5,4.375,113.125,4.625,-0.51123,0.532227,0.46875,0,1
Sun May 14 15:09:04 2017,14,3,-18,-7,0,-3,-4,-9,8.375,111.3125,6.125,-0.529785,0.553223,0.456055,0,1
Sun May 14 15:09:04 2017,14,3,-18,-7,0,-3,-4,-9,8.375,111.3125,6.125,-0.529785,0.553223,0.456055,0,1
Sun May 14 15:09:04 2017,-7,-7,-1,-1,0,-2,-2,7,8.375,111.3125,6.125,-0.529785,0.553223,0.456055,0,1
Sun May 14 15:09:04 2017,-10,-13,18,-1,-2,1,-3,-2,2,106.6875,7.6875,-0.562988,0.614258,0.421387,0,1
Sun May 14 15:09:04 2017,-10,-13,18,-1,-2,1,-3,-2,-7.3125,99.8125,6.625,-0.566406,0.620117,0.387207,0,1
Sun May 14 15:09:04 2017,-10,-13,18,-1,-2,1,-3,-2,-7.3125,99.8125,6.625,-0.566406,0.620117,0.387207,0,1
Sun May 14 15:09:04 2017,-13,0,-4,-1,0,-1,4,1,-7.3125,99.8125,6.625,-0.566406,0.620117,0.387207,0,1
Sun May 14 15:09:04 2017,7,-1,-5,-12,-9,-9,-4,1,-14.375,94.625,4.0625,-0.561035,0.569824,0.366211,0,1
Sun May 14 15:09:04 2017,7,-1,-5,-12,-9,-9,-4,1,-14.375,94.625,4.0625,-0.561035,0.569824,0.366211,0,1
Sun May 14 15:09:04 2017,7,-1,-5,-12,-9,-9,-4,1,-14.375,94.625,4.0625,-0.561035,0.569824,0.366211,0,1
Sun May 14 15:09:04 2017,-6,10,-23,-1,2,2,7,10,-14.375,94.625,4.0625,-0.561035,0.569824,0.366211,0,1
Sun May 14 15:09:04 2017,-6,10,-23,-1,2,2,7,10,-16.9375,90.375,6.875,-0.578125,0.556152,0.36084,0,1
Sun May 14 15:09:04 2017,-6,10,-23,-1,2,2,7,10,-16.9375,90.375,6.875,-0.578125,0.556152,0.36084,0,1
Sun May 14 15:09:04 2017,23,-2,-1,-1,3,3,2,5,-16.9375,90.375,6.875,-0.578125,0.556152,0.36084,0,1
Sun May 14 15:09:04 2017,23,-2,-1,-1,3,3,2,5,-16.9375,90.375,6.875,-0.578125,0.556152,0.36084,0,1
Sun May 14 15:09:04 2017,23,-2,-1,-1,3,3,2,5,-15.1875,86.5,8.375,-0.595215,0.552734,0.359375,0,1
Sun May 14 15:09:04 2017,6,-2,-8,-3,0,5,2,10,-15.1875,86.5,8.375,-0.595215,0.552734,0.359375,0,1
Sun May 14 15:09:04 2017,6,-2,-8,-3,0,5,2,10,-11.5,83.25,8.375,-0.61377,0.539062,0.352051,0,1
Sun May 14 15:09:04 2017,6,-2,-8,-3,0,5,2,10,-11.5,83.25,8.375,-0.61377,0.539062,0.352051,0,1
Sun May 14 15:09:04 2017,6,-2,-8,-3,0,5,2,10,-11.5,83.25,8.375,-0.61377,0.539062,0.352051,0,1
Sun May 14 15:09:04 2017,10,30,22,1,-1,-8,-3,-4,-11.5,83.25,8.375,-0.61377,0.539062,0.352051,0,1
Sun May 14 15:09:04 2017,10,30,22,1,-1,-8,-3,-4,-13.8125,78.125,6.875,-0.609863,0.535156,0.328125,0,1
Sun May 14 15:09:04 2017,10,30,22,1,-1,-8,-3,-4,-13.8125,78.125,6.875,-0.609863,0.535156,0.328125,0,1
Sun May 14 15:09:04 2017,2,-8,-5,-5,3,3,1,0,-13.8125,78.125,6.875,-0.609863,0.535156,0.328125,0,1
Sun May 14 15:09:04 2017,-10,11,-6,6,0,-1,-2,-11,-13.8125,78.125,6.875,-0.609863,0.535156,0.328125,0,1
Sun May 14 15:09:04 2017,-10,11,-6,6,0,-1,-2,-11,-25.25,69.3125,9.25,-0.620605,0.585449,0.297852,0,1
Sun May 14 15:09:04 2017,38,-18,-18,-8,-2,0,-6,-5,-25.25,69.3125,9.25,-0.620605,0.585449,0.297852,0,1
Sun May 14 15:09:04 2017,38,-18,-18,-8,-2,0,-6,-5,-30.875,63,17.0625,-0.664062,0.586426,0.322754,0,1
Sun May 14 15:09:04 2017,38,-18,-18,-8,-2,0,-6,-5,-30.875,63,17.0625,-0.664062,0.586426,0.322754,0,1
Sun May 14 15:09:04 2017,38,-18,-18,-8,-2,0,-6,-5,-30.875,63,17.0625,-0.664062,0.586426,0.322754,0,1
Sun May 14 15:09:04 2017,-3,-3,3,7,3,1,3,-2,-30.875,63,17.0625,-0.664062,0.586426,0.322754,0,1
Sun May 14 15:09:04 2017,-3,-3,3,7,3,1,3,-2,-14.8125,62.125,16.3125,-0.655273,0.491699,0.301758,0,1
Sun May 14 15:09:04 2017,-3,-3,3,7,3,1,3,-2,-14.8125,62.125,16.3125,-0.655273,0.491699,0.301758,0,1
Sun May 14 15:09:04 2017,-3,-3,3,7,3,1,3,-2,-14.8125,62.125,16.3125,-0.655273,0.491699,0.301758,0,1
Sun May 14 15:09:04 2017,-15,-8,9,0,-3,-2,-5,-10,-14.8125,62.125,16.3125,-0.655273,0.491699,0.301758,0,1
Sun May 14 15:09:04 2017,-15,-8,9,0,-3,-2,-5,-10,-15,59.125,13,-0.636719,0.494629,0.307617,0,1
Sun May 14 15:09:04 2017,10,3,4,11,4,4,8,17,-15,59.125,13,-0.636719,0.494629,0.307617,0,1
Sun May 14 15:09:04 2017,10,3,4,11,4,4,8,17,-35.625,47.75,17.5625,-0.626953,0.608398,0.305664,0,1
Sun May 14 15:09:04 2017,10,3,4,11,4,4,8,17,-35.625,47.75,17.5625,-0.626953,0.608398,0.305664,0,1
Sun May 14 15:09:04 2017,10,3,4,11,4,4,8,17,-35.625,47.75,17.5625,-0.626953,0.608398,0.305664,0,1
Sun May 14 15:09:04 2017,-19,-4,5,-1,-2,-3,-11,-34,-35.625,47.75,17.5625,-0.626953,0.608398,0.305664,0,1
Sun May 14 15:09:04 2017,-19,-4,5,-1,-2,-3,-11,-34,-50.4375,40.5625,21.75,-0.597168,0.571289,0.293945,0,1
Sun May 14 15:09:04 2017,-19,-4,5,-1,-2,-3,-11,-34,-50.4375,40.5625,21.75,-0.597168,0.571289,0.293945,0,1
Sun May 14 15:09:04 2017,-19,-4,5,-1,-2,-3,-11,-34,-50.4375,40.5625,21.75,-0.597168,0.571289,0.293945,0,1
Sun May 14 15:09:04 2017,-11,14,3,2,1,0,-7,-7,-50.4375,40.5625,21.75,-0.597168,0.571289,0.293945,0,1
Sun May 14 15:09:04 2017,-11,14,3,2,1,0,-7,-7,-51.3125,36.25,19.25,-0.620605,0.456543,0.302246,0,1
Sun May 14 15:09:04 2017,-15,-23,5,2,4,-14,-13,-13,-51.3125,36.25,19.25,-0.620605,0.456543,0.302246,0,1
Sun May 14 15:09:04 2017,-25,-13,-1,-1,-6,-4,3,1,-51.3125,36.25,19.25,-0.620605,0.456543,0.302246,0,1
Sun May 14 15:09:04 2017,-25,-13,-1,-1,-6,-4,3,1,-46.625,29.9375,16.75,-0.620117,0.464355,0.3125,0,1
Sun May 14 15:09:04 2017,-25,-13,-1,-1,-6,-4,3,1,-46.625,29.9375,16.75,-0.620117,0.464355,0.3125,0,1
Sun May 14 15:09:04 2017,24,22,4,3,0,0,1,8,-46.625,29.9375,16.75,-0.620117,0.464355,0.3125,0,1
Sun May 14 15:09:04 2017,-13,-22,12,-1,2,5,-3,-10,-46.625,29.9375,16.75,-0.620117,0.464355,0.3125,0,1
Sun May 14 15:09:04 2017,-13,-22,12,-1,2,5,-3,-10,-48.25,23.5,15.375,-0.604492,0.550781,0.355469,0,1
Sun May 14 15:09:04 2017,-13,-22,12,-1,2,5,-3,-10,-48.25,23.5,15.375,-0.604492,0.550781,0.355469,0,1
Sun May 14 15:09:04 2017,-6,-4,-20,-12,-4,-9,-7,0,-48.25,23.5,15.375,-0.604492,0.550781,0.355469,0,1
Sun May 14 15:09:04 2017,-6,-4,-20,-12,-4,-9,-7,0,-51.75,20.1875,11.1875,-0.618652,0.549805,0.357422,0,1
Sun May 14 15:09:04 2017,-6,-4,-20,-12,-4,-9,-7,0,-51.75,20.1875,11.1875,-0.618652,0.549805,0.357422,0,1
Sun May 14 15:09:04 2017,3,-4,14,1,-2,-2,4,12,-51.75,20.1875,11.1875,-0.618652,0.549805,0.357422,0,1
Sun May 14 15:09:04 2017,3,-4,14,1,-2,-2,4,12,-59.6875,14.3125,8.4375,-0.657227,0.516602,0.354004,0,1
Sun May 14 15:09:04 2017,3,-4,14,1,-2,-2,4,12,-59.6875,14.3125,8.4375,-0.657227,0.516602,0.354004,0,1
Sun May 14 15:09:04 2017,3,-4,14,1,-2,-2,4,12,-59.6875,14.3125,8.4375,-0.657227,0.516602,0.354004,0,1
Sun May 14 15:09:04 2017,10,10,-3,0,3,-2,4,-2,-59.6875,14.3125,8.4375,-0.657227,0.516602,0.354004,0,1
Sun May 14 15:09:04 2017,10,10,-3,0,3,-2,4,-2,-66.1875,8.75,7.25,-0.679199,0.534668,0.382812,0,1
Sun May 14 15:09:04 2017,10,10,-3,0,3,-2,4,-2,-66.1875,8.75,7.25,-0.679199,0.534668,0.382812,0,1
Sun May 14 15:09:04 2017,14,6,-4,8,2,2,4,7,-66.1875,8.75,7.25,-0.679199,0.534668,0.382812,0,1
Sun May 14 15:09:04 2017,14,6,-4,8,2,2,4,7,-66.1875,8.75,7.25,-0.679199,0.534668,0.382812,0,1
Sun May 14 15:09:04 2017,14,6,-4,8,2,2,4,7,-63.3125,5.6875,4.6875,-0.720703,0.546387,0.410645,0,1
Sun May 14 15:09:04 2017,8,0,5,1,-2,-1,6,3,-63.3125,5.6875,4.6875,-0.720703,0.546387,0.410645,0,1
Sun May 14 15:09:04 2017,8,0,5,1,-2,-1,6,3,-63.3125,5.6875,4.6875,-0.720703,0.546387,0.410645,0,1
Sun May 14 15:09:04 2017,8,0,5,1,-2,-1,6,3,-63.3125,5.6875,4.6875,-0.720703,0.546387,0.410645,0,1
Sun May 14 15:09:04 2017,8,0,5,1,-2,-1,6,3,-45.9375,3.5625,-2.8125,-0.759277,0.527344,0.429199,0,1
Sun May 14 15:09:04 2017,11,8,8,-10,-7,-3,-3,-6,-45.9375,3.5625,-2.8125,-0.759277,0.527344,0.429199,0,1
Sun May 14 15:09:04 2017,11,8,8,-10,-7,-3,-3,-6,-44.8125,-2.4375,-3.75,-0.736816,0.556152,0.452148,0,1
Sun May 14 15:09:04 2017,11,8,8,-10,-7,-3,-3,-6,-44.8125,-2.4375,-3.75,-0.736816,0.556152,0.452148,0,1
Sun May 14 15:09:04 2017,11,8,8,-10,-7,-3,-3,-6,-44.8125,-2.4375,-3.75,-0.736816,0.556152,0.452148,0,1
Sun May 14 15:09:05 2017,-12,-32,-1,-5,-6,1,-10,-24,-44.8125,-2.4375,-3.75,-0.736816,0.556152,0.452148,0,1
Sun May 14 15:09:05 2017,-12,-32,-1,-5,-6,1,-10,-24,-58.4375,-11.8125,3.0625,-0.720215,0.606445,0.424316,0,1
Sun May 14 15:09:05 2017,5,14,-13,3,3,4,12,35,-58.4375,-11.8125,3.0625,-0.720215,0.606445,0.424316,0,1
Sun May 14 15:09:05 2017,5,14,-13,3,3,4,12,35,-58.4375,-11.8125,3.0625,-0.720215,0.606445,0.424316,0,1
Sun May 14 15:09:05 2017,5,14,-13,3,3,4,12,35,-76.9375,-18.8125,8.1875,-0.704102,0.656738,0.430664,0,1
Sun May 14 15:09:05 2017,5,14,-13,3,3,4,12,35,-76.9375,-18.8125,8.1875,-0.704102,0.656738,0.430664,0,1
Sun May 14 15:09:05 2017,1,-6,5,9,4,4,0,7,-76.9375,-18.8125,8.1875,-0.704102,0.656738,0.430664,0,1
Sun May 14 15:09:05 2017,1,-6,5,9,4,4,0,7,-76.9375,-18.8125,8.1875,-0.704102,0.656738,0.430664,0,1
Sun May 14 15:09:05 2017,1,-6,5,9,4,4,0,7,-89.75,-23.6875,9.1875,-0.744141,0.621094,0.466797,0,1
Sun May 14 15:09:05 2017,1,-6,5,9,4,4,0,7,-89.75,-23.6875,9.1875,-0.744141,0.621094,0.466797,0,1
Sun May 14 15:09:05 2017,-7,-5,-13,-1,6,1,-3,-6,-89.75,-23.6875,9.1875,-0.744141,0.621094,0.466797,0,1
Sun May 14 15:09:05 2017,-7,-5,-13,-1,6,1,-3,-6,-87.25,-30.4375,3.75,-0.755859,0.500977,0.510742,0,1
Sun May 14 15:09:05 2017,-7,-5,-13,-1,6,1,-3,-6,-87.25,-30.4375,3.75,-0.755859,0.500977,0.510742,0,1
Sun May 14 15:09:05 2017,7,15,-13,-9,-8,-8,-9,-16,-87.25,-30.4375,3.75,-0.755859,0.500977,0.510742,0,1
Sun May 14 15:09:05 2017,7,15,-13,-9,-8,-8,-9,-16,-76.625,-34.5625,-1.3125,-0.744629,0.451172,0.547363,0,1
Sun May 14 15:09:05 2017,7,15,-13,-9,-8,-8,-9,-16,-76.625,-34.5625,-1.3125,-0.744629,0.451172,0.547363,0,1
Sun May 14 15:09:05 2017,2,3,15,2,-1,-1,4,24,-76.625,-34.5625,-1.3125,-0.744629,0.451172,0.547363,0,1
Sun May 14 15:09:05 2017,2,3,15,2,-1,-1,4,24,-56.9375,-34.8125,2.6875,-0.768555,0.556152,0.55957,0,1
Sun May 14 15:09:05 2017,2,3,15,2,-1,-1,4,24,-56.9375,-34.8125,2.6875,-0.768555,0.556152,0.55957,0,1
Sun May 14 15:09:05 2017,2,3,15,2,-1,-1,4,24,-56.9375,-34.8125,2.6875,-0.768555,0.556152,0.55957,0,1
Sun May 14 15:09:05 2017,-6,-2,2,7,5,-3,-2,1,-56.9375,-34.8125,2.6875,-0.768555,0.556152,0.55957,0,1
Sun May 14 15:09:05 2017,-6,-2,2,7,5,-3,-2,1,-35.5625,-32.875,0.0625,-0.813965,0.591797,0.551758,0,1
Sun May 14 15:09:05 2017,-6,-2,2,7,5,-3,-2,1,-35.5625,-32.875,0.0625,-0.813965,0.591797,0.551758,0,1
Sun May 14 15:09:05 2017,6,2,6,-7,-9,1,-2,-10,-35.5625,-32.875,0.0625,-0.813965,0.591797,0.551758,0,1
Sun May 14 15:09:05 2017,6,2,6,-7,-9,1,-2,-10,-38.25,-33.875,-8.5625,-0.781738,0.62207,0.560059,0,1
Sun May 14 15:09:05 2017,6,2,6,-7,-9,1,-2,-10,-38.25,-33.875,-8.5625,-0.781738,0.62207,0.560059,0,1
Sun May 14 15:09:05 2017,10,-2,8,0,3,6,4,2,-38.25,-33.875,-8.5625,-0.781738,0.62207,0.560059,0,1
Sun May 14 15:09:05 2017,-1,4,-6,1,1,-4,-3,-16,-38.25,-33.875,-8.5625,-0.781738,0.62207,0.560059,0,1
Sun May 14 15:09:05 2017,-1,4,-6,1,1,-4,-3,-16,-59.9375,-35.625,-5.25,-0.760254,0.662598,0.53125,0,1
Sun May 14 15:09:05 2017,-1,4,-6,1,1,-4,-3,-16,-59.9375,-35.625,-5.25,-0.760254,0.662598,0.53125,0,1
Sun May 14 15:09:05 2017,-34,-9,-23,-16,-14,-8,-10,-16,-59.9375,-35.625,-5.25,-0.760254,0.662598,0.53125,0,1
Sun May 14 15:09:05 2017,-16,8,-3,6,24,16,6,-2,-59.9375,-35.625,-5.25,-0.760254,0.662598,0.53125,0,1
Sun May 14 15:09:05 2017,-16,8,-3,6,24,16,6,-2,-66.0625,-30.75,3.3125,-0.780762,0.600586,0.557617,0,1
Sun May 14 15:09:05 2017,-4,-7,-9,0,-5,-4,6,22,-66.0625,-30.75,3.3125,-0.780762,0.600586,0.557617,0,1
Sun May 14 15:09:05 2017,-4,-7,-9,0,-5,-4,6,22,-47.375,-25.8125,1.6875,-0.805664,0.513672,0.611328,0,1
Sun May 14 15:09:05 2017,-4,-7,-9,0,-5,-4,6,22,-47.375,-25.8125,1.6875,-0.805664,0.513672,0.611328,0,1
Sun May 14 15:09:05 2017,-4,-7,-9,0,-5,-4,6,22,-47.375,-25.8125,1.6875,-0.805664,0.513672,0.611328,0,1
Sun May 14 15:09:05 2017,-2,-18,2,-6,-7,-8,-11,-6,-47.375,-25.8125,1.6875,-0.805664,0.513672,0.611328,0,1
Sun May 14 15:09:05 2017,-2,-18,2,-6,-7,-8,-11,-6,-27.5625,-26,-7.0625,-0.790527,0.507324,0.630371,0,1
Sun May 14 15:09:05 2017,-2,-18,2,-6,-7,-8,-11,-6,-27.5625,-26,-7.0625,-0.790527,0.507324,0.630371,0,1
Sun May 14 15:09:05 2017,-2,-18,2,-6,-7,-8,-11,-6,-27.5625,-26,-7.0625,-0.790527,0.507324,0.630371,0,1
Sun May 14 15:09:05 2017,-11,4,-7,4,14,9,2,-15,-27.5625,-26,-7.0625,-0.790527,0.507324,0.630371,0,1
