Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7,Gx,Gy,Gz,Ax,Ay,Az,0
Sun May 14 15:03:52 2017,-1,-2,1,-1,1,-1,0,-2,0,0.125,0.8125,0.184082,0.558105,0.778809,0
Sun May 14 15:03:52 2017,-2,0,-1,-2,-2,1,-3,-1,0,0.125,0.8125,0.184082,0.558105,0.778809,0
Sun May 14 15:03:52 2017,-2,0,-1,-2,-2,1,-3,-1,0,0.125,0.8125,0.184082,0.558105,0.778809,0
Sun May 14 15:03:52 2017,-1,-1,-2,0,0,-1,-1,-1,0.0625,-0.25,0.625,0.183594,0.555664,0.780273,0
Sun May 14 15:03:52 2017,-1,-1,-2,0,0,-1,-1,-1,0.0625,-0.25,0.625,0.183594,0.555664,0.780273,0
Sun May 14 15:03:52 2017,-1,-1,-1,-1,-1,-3,0,-1,0.1875,-0.625,-0.0625,0.184082,0.553223,0.779297,0
Sun May 14 15:03:52 2017,-1,-1,-1,-1,-1,-3,0,-1,0.1875,-0.625,-0.0625,0.184082,0.553223,0.779297,0
Sun May 14 15:03:52 2017,-1,-1,-1,-1,-1,-3,0,-1,0.1875,-0.625,-0.0625,0.184082,0.553223,0.779297,0
Sun May 14 15:03:52 2017,-1,-1,-1,-1,-1,-3,0,-1,0.1875,-0.625,-0.0625,0.184082,0.553223,0.779297,0
Sun May 14 15:03:52 2017,-2,-1,-1,0,0,-1,-2,-2,-0.0625,-0.6875,-0.75,0.186523,0.557129,0.779785,0
Sun May 14 15:03:52 2017,-2,-1,-1,0,0,-1,-2,-2,-0.0625,-0.6875,-0.75,0.186523,0.557129,0.779785,0
Sun May 14 15:03:52 2017,-1,-1,-1,0,0,0,-1,0,-0.0625,-0.6875,-0.75,0.186523,0.557129,0.779785,0
Sun May 14 15:03:52 2017,-1,-1,-1,0,0,0,-1,0,-0.0625,-0.6875,-0.75,0.186523,0.557129,0.779785,0
Sun May 14 15:03:52 2017,0,0,-1,0,-1,-1,1,-1,-1.1875,-0.625,-1.5,0.183105,0.557129,0.782227,0
Sun May 14 15:03:52 2017,0,0,-1,0,-1,-1,1,-1,-1.1875,-0.625,-1.5,0.183105,0.557129,0.782227,0
Sun May 14 15:03:52 2017,0,-1,0,0,0,0,-1,-1,-2,-0.3125,-2.125,0.184082,0.550293,0.775391,0
Sun May 14 15:03:52 2017,0,-1,0,0,0,0,-1,-1,-2,-0.3125,-2.125,0.184082,0.550293,0.775391,0
Sun May 14 15:03:52 2017,0,-1,0,0,0,0,-1,-1,-2,-0.3125,-2.125,0.184082,0.550293,0.775391,0
Sun May 14 15:03:52 2017,0,-1,0,0,0,0,-1,-1,-2,-0.3125,-2.125,0.184082,0.550293,0.775391,0
Sun May 14 15:03:52 2017,-3,-2,-2,-2,-2,-1,0,0,-1.9375,-0.0625,-2.5,0.182617,0.552734,0.78125,0
Sun May 14 15:03:52 2017,-3,-2,-2,-2,-2,-1,0,0,-1.9375,-0.0625,-2.5,0.182617,0.552734,0.78125,0
Sun May 14 15:03:52 2017,-2,-3,-1,1,-1,-1,-3,0,-1.9375,-0.0625,-2.5,0.182617,0.552734,0.78125,0
Sun May 14 15:03:52 2017,-2,-3,-1,1,-1,-1,-3,0,-1.9375,-0.0625,-2.5,0.182617,0.552734,0.78125,0
Sun May 14 15:03:52 2017,-2,1,0,-1,-3,-2,-1,-1,-1.6875,0.125,-2.375,0.182617,0.552246,0.787109,0
Sun May 14 15:03:52 2017,-2,1,0,-1,-3,-2,-1,-1,-1.6875,0.125,-2.375,0.182617,0.552246,0.787109,0
Sun May 14 15:03:52 2017,0,-1,-3,-1,-2,0,0,1,-1.125,0.1875,-2,0.171875,0.55127,0.785156,0
Sun May 14 15:03:52 2017,0,-1,-3,-1,-2,0,0,1,-1.125,0.1875,-2,0.171875,0.55127,0.785156,0
Sun May 14 15:03:52 2017,0,-1,-3,-1,-2,0,0,1,-1.125,0.1875,-2,0.171875,0.55127,0.785156,0
Sun May 14 15:03:52 2017,0,-1,-3,-1,-2,0,0,1,-1.125,0.1875,-2,0.171875,0.55127,0.785156,0
Sun May 14 15:03:52 2017,-1,0,0,-1,-2,-1,-1,-1,0.1875,0.0625,-1.625,0.164062,0.552734,0.790527,0
Sun May 14 15:03:52 2017,-1,0,0,-1,-2,-1,-1,-1,0.1875,0.0625,-1.625,0.164062,0.552734,0.790527,0
Sun May 14 15:03:52 2017,0,-1,-1,-1,1,-2,0,0,0.1875,0.0625,-1.625,0.164062,0.552734,0.790527,0
Sun May 14 15:03:52 2017,0,-1,-1,-1,1,-2,0,0,0.1875,0.0625,-1.625,0.164062,0.552734,0.790527,0
Sun May 14 15:03:53 2017,0,-2,0,-2,0,1,0,0,1.4375,0.0625,-0.75,0.163574,0.555176,0.781738,0
Sun May 14 15:03:53 2017,0,-2,0,-2,0,1,0,0,1.4375,0.0625,-0.75,0.163574,0.555176,0.781738,0
Sun May 14 15:03:53 2017,0,-2,0,-2,0,1,0,0,1.4375,0.0625,-0.75,0.163574,0.555176,0.781738,0
Sun May 14 15:03:53 2017,1,-2,-1,-1,-2,0,-1,0,1.25,-0.125,-0.0625,0.166504,0.557129,0.78125,0
Sun May 14 15:03:53 2017,1,-2,-1,-1,-2,0,-1,0,1.25,-0.125,-0.0625,0.166504,0.557129,0.78125,0
Sun May 14 15:03:53 2017,1,-2,-1,-1,-2,0,-1,0,1.25,-0.125,-0.0625,0.166504,0.557129,0.78125,0
Sun May 14 15:03:53 2017,1,-2,-1,-1,-2,0,-1,0,1.25,-0.125,-0.0625,0.166504,0.557129,0.78125,0
Sun May 14 15:03:53 2017,1,-1,-2,-1,0,-1,-1,-1,1.0625,-0.5625,0.6875,0.166992,0.55127,0.781738,0
Sun May 14 15:03:53 2017,1,-1,-2,-1,0,-1,-1,-1,1.0625,-0.5625,0.6875,0.166992,0.55127,0.781738,0
Sun May 14 15:03:53 2017,0,0,-2,-1,-1,1,0,-1,1.0625,-0.5625,0.6875,0.166992,0.55127,0.781738,0
Sun May 14 15:03:53 2017,0,0,-2,-1,-1,1,0,-1,1.9375,-0.8125,1.125,0.172363,0.555664,0.784668,0
Sun May 14 15:03:53 2017,-1,-1,-1,-1,-2,-1,-2,-2,1.9375,-0.8125,1.125,0.172363,0.555664,0.784668,0
Sun May 14 15:03:53 2017,-1,-1,-1,-1,-2,-1,-2,-2,1.9375,-0.8125,1.125,0.172363,0.555664,0.784668,0
Sun May 14 15:03:53 2017,0,0,-2,1,0,-1,-1,-2,2.75,-0.8125,1,0.177734,0.559082,0.777344,0
Sun May 14 15:03:53 2017,0,0,-2,1,0,-1,-1,-2,2.75,-0.8125,1,0.177734,0.559082,0.777344,0
Sun May 14 15:03:53 2017,0,0,-2,1,0,-1,-1,-2,2.75,-0.8125,1,0.177734,0.559082,0.777344,0
Sun May 14 15:03:53 2017,0,0,-2,1,0,-1,-1,-2,2.75,-0.8125,1,0.177734,0.559082,0.777344,0
Sun May 14 15:03:53 2017,-1,-1,-3,0,0,-1,-2,2,2.9375,-0.8125,1,0.180176,0.560547,0.786621,0
Sun May 14 15:03:53 2017,-1,-1,-3,0,0,-1,-2,2,2.9375,-0.8125,1,0.180176,0.560547,0.786621,0
Sun May 14 15:03:53 2017,-1,-1,-3,0,0,-1,-2,2,2.9375,-0.8125,1,0.180176,0.560547,0.786621,0
Sun May 14 15:03:53 2017,1,-2,-1,-1,-2,0,0,0,2.9375,-0.8125,1,0.180176,0.560547,0.786621,0
Sun May 14 15:03:53 2017,-2,-3,0,-1,1,-1,0,0,2.625,-0.875,1.1875,0.181152,0.561035,0.780762,0
Sun May 14 15:03:53 2017,-2,-3,0,-1,1,-1,0,0,2.625,-0.875,1.1875,0.181152,0.561035,0.780762,0
Sun May 14 15:03:53 2017,-3,0,0,-3,-1,-1,-2,-1,2.5625,-0.9375,1.125,0.18457,0.557617,0.776367,0
Sun May 14 15:03:53 2017,-3,0,0,-3,-1,-1,-2,-1,2.5625,-0.9375,1.125,0.18457,0.557617,0.776367,0
Sun May 14 15:03:53 2017,-3,0,0,-3,-1,-1,-2,-1,2.5625,-0.9375,1.125,0.18457,0.557617,0.776367,0
Sun May 14 15:03:53 2017,-3,0,0,-3,-1,-1,-2,-1,2.5625,-0.9375,1.125,0.18457,0.557617,0.776367,0
Sun May 14 15:03:53 2017,-2,0,-4,-1,-2,0,0,-1,2.5,-0.8125,0.9375,0.180664,0.563965,0.76416,0
Sun May 14 15:03:53 2017,-2,0,-4,-1,-2,0,0,-1,2.5,-0.8125,0.9375,0.180664,0.563965,0.76416,0
Sun May 14 15:03:53 2017,-2,0,-4,-1,-2,0,0,-1,2.5,-0.8125,0.9375,0.180664,0.563965,0.76416,0
Sun May 14 15:03:53 2017,-2,0,-4,-1,-2,0,0,-1,2.5,-0.8125,0.9375,0.180664,0.563965,0.76416,0
Sun May 14 15:03:53 2017,-1,-1,1,-2,-1,0,-1,-1,1.6875,-0.5625,0.5625,0.18457,0.566895,0.770508,0
Sun May 14 15:03:53 2017,-1,-1,1,-2,-1,0,-1,-1,1.6875,-0.5625,0.5625,0.18457,0.566895,0.770508,0
Sun May 14 15:03:53 2017,-1,0,0,0,-1,-1,-1,-2,1.6875,-0.5625,0.5625,0.18457,0.566895,0.770508,0
Sun May 14 15:03:53 2017,0,-2,-1,1,-2,-3,0,-2,0.6875,-0.3125,0.25,0.177734,0.56543,0.774414,0
Sun May 14 15:03:53 2017,0,-2,-1,1,-2,-3,0,-2,0.6875,-0.3125,0.25,0.177734,0.56543,0.774414,0
Sun May 14 15:03:53 2017,0,-2,-1,1,-2,-3,0,-2,0.6875,-0.3125,0.25,0.177734,0.56543,0.774414,0
Sun May 14 15:03:53 2017,-1,0,-1,0,-1,0,-1,-1,-0.3125,-0.3125,-0.25,0.182129,0.564941,0.771484,0
Sun May 14 15:03:53 2017,0,-1,0,-1,-1,-1,-1,0,-0.3125,-0.3125,-0.25,0.182129,0.564941,0.771484,0
Sun May 14 15:03:53 2017,0,-1,0,-1,-1,-1,-1,0,-0.3125,-0.3125,-0.25,0.182129,0.564941,0.771484,0
Sun May 14 15:03:53 2017,0,-1,0,-1,-1,-1,-1,0,-0.3125,-0.3125,-0.25,0.182129,0.564941,0.771484,0
Sun May 14 15:03:53 2017,-1,-1,0,-1,0,1,0,-1,-0.875,-0.375,-0.5,0.179688,0.564453,0.776367,0
Sun May 14 15:03:53 2017,-1,-1,0,-1,0,1,0,-1,-0.875,-0.375,-0.5,0.179688,0.564453,0.776367,0
Sun May 14 15:03:53 2017,-1,-1,0,-1,0,1,0,-1,-0.875,-0.375,-0.5,0.179688,0.564453,0.776367,0
Sun May 14 15:03:53 2017,-3,0,-1,-2,-1,0,-1,-2,-1.25,-0.1875,-0.5625,0.179199,0.565918,0.770508,0
Sun May 14 15:03:53 2017,0,-2,-2,-1,-1,-3,-3,-2,-1.25,-0.1875,-0.5625,0.179199,0.565918,0.770508,0
Sun May 14 15:03:53 2017,0,-2,-2,-1,-1,-3,-3,-2,-1.25,-0.1875,-0.5625,0.179199,0.565918,0.770508,0
Sun May 14 15:03:53 2017,0,-2,-2,-1,-1,-3,-3,-2,-1.25,-0.1875,-0.5625,0.179199,0.565918,0.770508,0
Sun May 14 15:03:53 2017,-2,-1,-2,-1,-2,-1,-1,-1,-1.25,-0.125,-0.6875,0.17627,0.55957,0.781738,0
Sun May 14 15:03:53 2017,-2,-1,-2,-1,-2,-1,-1,-1,-1.25,-0.125,-0.6875,0.17627,0.55957,0.781738,0
Sun May 14 15:03:53 2017,-2,-1,-2,-1,-2,-1,-1,-1,-1.25,-0.125,-0.6875,0.17627,0.55957,0.781738,0
Sun May 14 15:03:53 2017,-1,-1,-1,-1,-3,-2,-2,-2,-1.25,-0.125,-0.6875,0.17627,0.55957,0.781738,0
Sun May 14 15:03:53 2017,-2,-1,-1,-1,-1,0,-1,0,-1.25,-0.125,-0.5,0.182129,0.561035,0.781738,0
Sun May 14 15:03:53 2017,-2,-1,-1,-1,-1,0,-1,0,-1.25,-0.125,-0.5,0.182129,0.561035,0.781738,0
Sun May 14 15:03:53 2017,-1,0,-2,0,-2,-2,0,-2,-0.5,-0.125,-0.125,0.175293,0.555664,0.781738,0
Sun May 14 15:03:53 2017,-1,0,-2,-2,0,-1,0,0,-0.5,-0.125,-0.125,0.175293,0.555664,0.781738,0
Sun May 14 15:03:53 2017,-1,0,-2,-2,0,-1,0,0,-0.5,-0.125,-0.125,0.175293,0.555664,0.781738,0
Sun May 14 15:03:53 2017,-1,0,-2,-2,0,-1,0,0,-0.5,-0.125,-0.125,0.175293,0.555664,0.781738,0
Sun May 14 15:03:53 2017,0,-1,-2,-2,-2,-1,0,-1,0.4375,-0.1875,0.3125,0.179688,0.557129,0.78418,0
Sun May 14 15:03:53 2017,0,-1,-2,-2,-2,-1,0,-1,0.4375,-0.1875,0.3125,0.179688,0.557129,0.78418,0
Sun May 14 15:03:53 2017,0,-1,-2,-2,-2,-1,0,-1,0.4375,-0.1875,0.3125,0.179688,0.557129,0.78418,0
Sun May 14 15:03:53 2017,0,-1,-2,-2,-2,-1,0,-1,0.4375,-0.1875,0.3125,0.179688,0.557129,0.78418,0
Sun May 14 15:03:53 2017,0,0,-1,-1,-1,-1,-2,-1,1.125,-0.1875,0.625,0.178223,0.558105,0.775391,0
Sun May 14 15:03:53 2017,0,0,-1,-1,-1,-1,-2,-1,1.125,-0.1875,0.625,0.178223,0.558105,0.775391,0
Sun May 14 15:03:53 2017,-2,-1,0,-1,0,-2,-2,1,1.125,-0.0625,0.6875,0.180664,0.559082,0.786133,0
Sun May 14 15:03:53 2017,-1,-1,-1,0,1,0,-1,-1,1.125,-0.0625,0.6875,0.180664,0.559082,0.786133,0
Sun May 14 15:03:53 2017,-1,-1,-1,0,1,0,-1,-1,1.125,-0.0625,0.6875,0.180664,0.559082,0.786133,0
Sun May 14 15:03:53 2017,-1,-1,-1,0,1,0,-1,-1,1.125,-0.0625,0.6875,0.180664,0.559082,0.786133,0
Sun May 14 15:03:53 2017,0,0,-1,-1,1,0,-2,-2,0.75,0.0625,0.5,0.182129,0.560547,0.779297,0
Sun May 14 15:03:53 2017,-2,-1,-1,-2,0,-2,1,-1,0.75,0.0625,0.5,0.182129,0.560547,0.779297,0
Sun May 14 15:03:53 2017,-2,-1,-1,-2,0,-2,1,-1,0.75,0.0625,0.5,0.182129,0.560547,0.779297,0
Sun May 14 15:03:53 2017,-2,-1,-1,-2,0,-2,1,-1,0.75,0.0625,0.5,0.182129,0.560547,0.779297,0
Sun May 14 15:03:53 2017,-1,-2,-3,-1,-1,-1,-1,-1,0.3125,0,0.1875,0.180664,0.558105,0.782227,0
Sun May 14 15:03:53 2017,-1,-2,-3,-1,-1,-1,-1,-1,0.3125,0,0.1875,0.180664,0.558105,0.782227,0
Sun May 14 15:03:53 2017,-1,-2,-2,-1,-2,0,-1,-1,0.3125,0,0.1875,0.180664,0.558105,0.782227,0
Sun May 14 15:03:53 2017,-1,-2,-2,-1,-2,0,-1,-1,0.3125,0,0.1875,0.180664,0.558105,0.782227,0
Sun May 14 15:03:53 2017,0,-1,-1,-2,-1,-1,0,-2,-0.125,0.0625,-0.1875,0.179199,0.557129,0.782227,0
Sun May 14 15:03:53 2017,0,-1,-1,-2,-1,-1,0,-2,-0.125,0.0625,-0.1875,0.179199,0.557129,0.782227,0
Sun May 14 15:03:53 2017,-1,-1,1,0,-2,0,-1,-1,-0.1875,0.1875,-0.375,0.178711,0.556641,0.779785,0
Sun May 14 15:03:53 2017,-1,-1,1,0,-2,0,-1,-1,-0.1875,0.1875,-0.375,0.178711,0.556641,0.779785,0
Sun May 14 15:03:53 2017,-1,-1,1,0,-2,0,-1,-1,-0.1875,0.1875,-0.375,0.178711,0.556641,0.779785,0
Sun May 14 15:03:53 2017,-1,-1,1,0,-2,0,-1,-1,-0.1875,0.1875,-0.375,0.178711,0.556641,0.779785,0
Sun May 14 15:03:53 2017,-2,2,-1,-1,-2,-2,0,-2,-0.3125,0,-0.3125,0.176758,0.564941,0.783203,0
Sun May 14 15:03:53 2017,-2,2,-1,-1,-2,-2,0,-2,-0.3125,0,-0.3125,0.176758,0.564941,0.783203,0
Sun May 14 15:03:53 2017,0,1,-2,-2,0,1,-1,-3,-0.3125,0,-0.3125,0.176758,0.564941,0.783203,0
Sun May 14 15:03:53 2017,0,1,-2,-2,0,1,-1,-3,-0.6875,-0.125,-0.125,0.17627,0.555664,0.778809,0
Sun May 14 15:03:53 2017,-1,-2,-1,0,0,0,-1,-1,-0.6875,-0.125,-0.125,0.17627,0.555664,0.778809,0
Sun May 14 15:03:53 2017,-1,-2,-1,0,0,0,-1,-1,-0.6875,-0.125,-0.125,0.17627,0.555664,0.778809,0
Sun May 14 15:03:53 2017,-2,-1,-2,-1,0,-2,0,0,-1,-0.1875,-0.1875,0.183594,0.55957,0.776855,0
Sun May 14 15:03:53 2017,-1,-1,-2,-1,-1,-1,1,0,-1,-0.1875,-0.1875,0.183594,0.55957,0.776855,0
Sun May 14 15:03:53 2017,-1,-1,-2,-1,-1,-1,1,0,-1,-0.1875,-0.1875,0.183594,0.55957,0.776855,0
Sun May 14 15:03:53 2017,-1,-1,-2,-1,-1,-1,1,0,-1,-0.1875,-0.1875,0.183594,0.55957,0.776855,0
Sun May 14 15:03:53 2017,0,-1,-1,-2,-2,-1,-1,-1,-1.3125,-0.125,-0.25,0.177734,0.55957,0.777344,0
Sun May 14 15:03:53 2017,-1,0,-1,-1,-2,0,0,-1,-1.3125,-0.125,-0.25,0.177734,0.55957,0.777344,0
Sun May 14 15:03:53 2017,-1,0,-1,-1,-2,0,0,-1,-1.3125,-0.125,-0.25,0.177734,0.55957,0.777344,0
Sun May 14 15:03:53 2017,-1,-1,-2,0,0,0,-1,-1,-0.6875,-0.125,-0.3125,0.183105,0.557617,0.782227,0
Sun May 14 15:03:53 2017,-1,1,-2,-1,-3,-2,-3,-1,-0.6875,-0.125,-0.3125,0.183105,0.557617,0.782227,0
Sun May 14 15:03:53 2017,-1,1,-2,-1,-3,-2,-3,-1,-0.6875,-0.125,-0.3125,0.183105,0.557617,0.782227,0
Sun May 14 15:03:53 2017,-1,1,-2,-1,-3,-2,-3,-1,-0.6875,-0.125,-0.3125,0.183105,0.557617,0.782227,0
Sun May 14 15:03:53 2017,-1,-1,-2,-1,1,0,-1,-1,0.1875,-0.25,-0.3125,0.177246,0.561523,0.783691,0
Sun May 14 15:03:53 2017,-1,-1,-2,-1,1,0,-1,-1,0.1875,-0.25,-0.3125,0.177246,0.561523,0.783691,0
Sun May 14 15:03:53 2017,-1,-1,-2,-1,1,0,-1,-1,0.1875,-0.25,-0.3125,0.177246,0.561523,0.783691,0
Sun May 14 15:03:53 2017,-1,-1,-2,-1,1,0,-1,-1,0.1875,-0.25,-0.3125,0.177246,0.561523,0.783691,0
Sun May 14 15:03:53 2017,-1,-1,-1,-2,-2,-1,-2,-2,1,-0.4375,0.125,0.174316,0.56543,0.776855,0
Sun May 14 15:03:53 2017,-1,-1,-1,-2,-2,-1,-2,-2,1,-0.4375,0.125,0.174316,0.56543,0.776855,0
Sun May 14 15:03:53 2017,-1,-1,-2,-1,1,-1,-1,0,1,-0.4375,0.125,0.174316,0.56543,0.776855,0
Sun May 14 15:03:53 2017,-1,-1,-2,-1,1,-1,-1,0,1,-0.4375,0.125,0.174316,0.56543,0.776855,0
Sun May 14 15:03:53 2017,-2,-2,0,0,0,-1,-1,-1,2.125,-0.5625,0.8125,0.17334,0.5625,0.782227,0
Sun May 14 15:03:53 2017,-2,-2,0,0,0,-1,-1,-1,2.125,-0.5625,0.8125,0.17334,0.5625,0.782227,0
Sun May 14 15:03:53 2017,0,-2,1,-1,-1,-2,-1,1,3.5625,-0.625,1.6875,0.178711,0.565918,0.783691,0
Sun May 14 15:03:53 2017,0,-2,1,-1,-1,-2,-1,1,3.5625,-0.625,1.6875,0.178711,0.565918,0.783691,0
Sun May 14 15:03:53 2017,0,-2,1,-1,-1,-2,-1,1,3.5625,-0.625,1.6875,0.178711,0.565918,0.783691,0
Sun May 14 15:03:53 2017,0,-2,1,-1,-1,-2,-1,1,3.5625,-0.625,1.6875,0.178711,0.565918,0.783691,0
Sun May 14 15:03:53 2017,0,-1,-4,-1,-2,0,0,-1,5.3125,-0.875,1.9375,0.184082,0.562012,0.779785,0
Sun May 14 15:03:53 2017,0,-1,-4,-1,-2,0,0,-1,5.3125,-0.875,1.9375,0.184082,0.562012,0.779785,0
Sun May 14 15:03:53 2017,0,0,0,-2,-4,-1,0,-2,5.3125,-0.875,1.9375,0.184082,0.562012,0.779785,0
Sun May 14 15:03:53 2017,0,0,0,-2,-4,-1,0,-2,5.3125,-0.875,1.9375,0.184082,0.562012,0.779785,0
Sun May 14 15:03:53 2017,-2,-2,-2,0,-1,0,-1,-2,6.0625,-1.125,2,0.186035,0.554688,0.774414,0
Sun May 14 15:03:53 2017,-2,-2,-2,0,-1,0,-1,-2,6.0625,-1.125,2,0.186035,0.554688,0.774414,0
Sun May 14 15:03:53 2017,-2,0,-3,-1,-2,-3,-1,0,6.5625,-1.0625,2.5625,0.178223,0.561035,0.772461,0
Sun May 14 15:03:53 2017,-1,-2,2,0,-1,-1,-1,-3,5.8125,-1,3.3125,0.179688,0.566406,0.77832,0
Sun May 14 15:03:53 2017,-1,-2,2,0,-1,-1,-1,-3,5.8125,-1,3.3125,0.179688,0.566406,0.77832,0
Sun May 14 15:03:53 2017,-1,-2,2,0,-1,-1,-1,-3,5.8125,-1,3.3125,0.179688,0.566406,0.77832,0
Sun May 14 15:03:53 2017,-1,-3,-1,0,-1,-2,-1,-1,5.8125,-1,3.3125,0.179688,0.566406,0.77832,0
Sun May 14 15:03:53 2017,-1,-3,-1,0,-1,-2,-1,-1,4.375,-1,3.625,0.186523,0.565918,0.775879,0
Sun May 14 15:03:53 2017,-1,-3,-1,0,-1,-2,-1,-1,4.375,-1,3.625,0.186523,0.565918,0.775879,0
Sun May 14 15:03:53 2017,-1,-3,-1,0,-1,-2,-1,-1,4.375,-1,3.625,0.186523,0.565918,0.775879,0
Sun May 14 15:03:53 2017,-1,0,0,-2,-2,-1,-1,0,4.375,-1,3.625,0.186523,0.565918,0.775879,0
Sun May 14 15:03:53 2017,-1,0,0,-2,-2,-1,-1,0,3.375,-1.25,2.875,0.182617,0.552734,0.788574,0
Sun May 14 15:03:53 2017,-1,0,0,-2,-2,-1,-1,0,3.375,-1.25,2.875,0.182617,0.552734,0.788574,0
Sun May 14 15:03:53 2017,-1,-2,1,-3,-1,-1,-3,-2,3.375,-1.25,2.875,0.182617,0.552734,0.788574,0
Sun May 14 15:03:53 2017,-1,-2,1,-3,-1,-1,-3,-2,3.6875,-2,2.4375,0.177734,0.563965,0.782227,0
Sun May 14 15:03:53 2017,-1,-2,1,-3,-1,-1,-3,-2,3.6875,-2,2.4375,0.177734,0.563965,0.782227,0
Sun May 14 15:03:53 2017,-1,-2,1,-3,-1,-1,-3,-2,3.6875,-2,2.4375,0.177734,0.563965,0.782227,0
Sun May 14 15:03:53 2017,-2,0,-1,1,0,-1,2,1,3.6875,-2,2.4375,0.177734,0.563965,0.782227,0
Sun May 14 15:03:53 2017,-2,0,-1,1,0,-1,2,1,6,-2.6875,3.4375,0.176758,0.581543,0.799805,0
Sun May 14 15:03:53 2017,-2,0,-1,1,0,-1,2,1,6,-2.6875,3.4375,0.176758,0.581543,0.799805,0
Sun May 14 15:03:53 2017,-1,-2,-3,-2,-1,1,0,-2,6,-2.6875,3.4375,0.176758,0.581543,0.799805,0
Sun May 14 15:03:53 2017,-2,0,-3,1,0,-1,-2,-2,6,-2.6875,3.4375,0.176758,0.581543,0.799805,0
Sun May 14 15:03:53 2017,-2,0,-3,1,0,-1,-2,-2,12.3125,-3.8125,7.5,0.171387,0.601562,0.810547,0
Sun May 14 15:03:53 2017,1,-1,2,10,7,4,3,0,12.3125,-3.8125,7.5,0.171387,0.601562,0.810547,0
Sun May 14 15:03:53 2017,1,-1,2,10,7,4,3,0,12.3125,-3.8125,7.5,0.171387,0.601562,0.810547,0
Sun May 14 15:03:53 2017,1,-1,2,10,7,4,3,0,19.9375,-6,13.5625,0.179688,0.626465,0.80127,0
Sun May 14 15:03:53 2017,1,-1,2,10,7,4,3,0,19.9375,-6,13.5625,0.179688,0.626465,0.80127,0
Sun May 14 15:03:53 2017,-2,0,-1,1,-5,-3,-1,-2,19.9375,-6,13.5625,0.179688,0.626465,0.80127,0
Sun May 14 15:03:53 2017,-2,0,-1,1,-5,-3,-1,-2,21.3125,-6.375,17.25,0.21582,0.677246,0.80957,0
Sun May 14 15:03:53 2017,-2,0,-1,1,-5,-3,-1,-2,21.3125,-6.375,17.25,0.21582,0.677246,0.80957,0
Sun May 14 15:03:53 2017,-2,0,-1,1,-5,-3,-1,-2,21.3125,-6.375,17.25,0.21582,0.677246,0.80957,0
Sun May 14 15:03:53 2017,-1,0,-1,9,5,1,0,-1,21.3125,-6.375,17.25,0.21582,0.677246,0.80957,0
Sun May 14 15:03:53 2017,-1,0,-1,9,5,1,0,-1,39.5625,1.1875,26.625,0.229492,0.715332,0.850586,0
Sun May 14 15:03:53 2017,-1,-1,0,-16,-7,0,-2,0,39.5625,1.1875,26.625,0.229492,0.715332,0.850586,0
Sun May 14 15:03:53 2017,-1,-1,0,-16,-7,0,-2,0,39.5625,1.1875,26.625,0.229492,0.715332,0.850586,0
Sun May 14 15:03:53 2017,-1,-1,0,-16,-7,0,-2,0,53.6875,6.375,44.875,0.239746,0.709961,0.847168,0
Sun May 14 15:03:53 2017,-1,-1,0,-16,-7,0,-2,0,53.6875,6.375,44.875,0.239746,0.709961,0.847168,0
Sun May 14 15:03:53 2017,-1,-3,-2,-4,-4,-1,-2,-2,53.6875,6.375,44.875,0.239746,0.709961,0.847168,0
Sun May 14 15:03:53 2017,-1,-3,-2,-4,-4,-1,-2,-2,58.75,13.25,45.5625,0.30127,0.670898,0.84082,0
Sun May 14 15:03:53 2017,-1,-3,-2,-4,-4,-1,-2,-2,58.75,13.25,45.5625,0.30127,0.670898,0.84082,0
Sun May 14 15:03:53 2017,-1,-3,-2,-4,-4,-1,-2,-2,58.75,13.25,45.5625,0.30127,0.670898,0.84082,0
Sun May 14 15:03:53 2017,-1,-1,0,1,-1,-3,0,1,58.75,13.25,45.5625,0.30127,0.670898,0.84082,0
Sun May 14 15:03:53 2017,-1,-1,0,1,-1,-3,0,1,58.75,13.25,45.5625,0.30127,0.670898,0.84082,0
Sun May 14 15:03:53 2017,-1,-1,0,1,-1,-3,0,1,58.75,13.25,45.5625,0.30127,0.670898,0.84082,0
Sun May 14 15:03:53 2017,-2,0,-3,-1,0,-1,-1,-2,54.5,23.1875,28.8125,0.348145,0.673828,0.794922,0
Sun May 14 15:03:53 2017,0,2,3,0,-1,-1,-3,-2,39.75,34.5625,15.25,0.345215,0.683105,0.794434,0
Sun May 14 15:03:53 2017,0,2,3,0,-1,-1,-3,-2,39.75,34.5625,15.25,0.345215,0.683105,0.794434,0
Sun May 14 15:03:53 2017,-4,-1,-2,3,1,-1,-1,-5,39.75,34.5625,15.25,0.345215,0.683105,0.794434,0
Sun May 14 15:03:53 2017,-5,0,-4,-5,-3,-2,-1,-6,39.75,34.5625,15.25,0.345215,0.683105,0.794434,0
Sun May 14 15:03:53 2017,-5,0,-4,-5,-3,-2,-1,-6,32.875,41.6875,4.625,0.257324,0.717285,0.788086,0
Sun May 14 15:03:53 2017,-5,0,-4,-5,-3,-2,-1,-6,32.875,41.6875,4.625,0.257324,0.717285,0.788086,0
Sun May 14 15:03:53 2017,0,-6,-4,2,-1,-1,1,2,32.875,41.6875,4.625,0.257324,0.717285,0.788086,0
